Time(s), Acceleration_X, Acceleration_Y, Acceleration_Z, Gyro_X(dps), Gyro_Y(dps), Gyro_Z(dps), Magnetometer_X, Magnetometer_Y, Magnetometer_Z
6.471062183,-0.015869141,0.004394531,-1.130371094,-0.030517578,-0.640869141,0.030517578,-13.26256868,18.99773352,21.77043269
6.481236458,-0.015380859,-0.000244141,-1.139648438,0.305175781,-0.854492188,-0.091552734,-13.26256868,18.99773352,21.77043269
6.491366386,-0.013916016,-0.003662109,-1.132080078,0.335693359,-0.762939453,-0.183105469,-13.26256868,18.99773352,21.77043269
6.501528025,-0.013671875,0.001464844,-1.130859375,-0.030517578,-0.762939453,-0.122070313,-13.26256868,18.99773352,21.77043269
6.511667728,-0.013916016,0,-1.131347656,0.274658203,-0.732421875,-0.335693359,-13.26256868,18.99773352,21.77043269
6.521800995,-0.013671875,0,-1.134521484,-0.061035156,-0.915527344,-0.396728516,-13.80024038,17.74316621,22.97990118
6.531938791,-0.013916016,-0.001708984,-1.142578125,0.244140625,-0.518798828,-0.213623047,-15.41325549,18.63928571,22.46155754
6.542071104,-0.012939453,0,-1.129150391,0.030517578,-0.48828125,-0.091552734,-13.80024038,17.38471841,22.63433875
6.552204132,-0.011230469,0.002685547,-1.134765625,-0.122070313,-0.915527344,-0.122070313,-15.05480769,18.63928571,22.11599512
6.562333584,-0.019287109,0.000732422,-1.133544922,0.213623047,-0.915527344,-0.152587891,-13.80024038,18.46006181,22.28877633
6.572466135,-0.016357422,0.000976563,-1.135009766,-0.030517578,-0.732421875,0,-13.80024038,18.46006181,22.28877633
6.582717419,-0.015136719,0.003173828,-1.12890625,0.152587891,-0.732421875,-0.152587891,-13.80024038,18.46006181,22.28877633
6.592918158,-0.014160156,0.00390625,-1.131591797,0.274658203,-0.671386719,0,-13.80024038,18.46006181,22.28877633
6.603116512,-0.016601563,-0.000488281,-1.134521484,-0.091552734,-0.793457031,-0.213623047,-13.80024038,18.46006181,22.28877633
6.613319874,-0.016845703,-0.001708984,-1.143310547,0.122070313,-0.701904297,-0.183105469,-13.80024038,18.46006181,22.28877633
6.623553753,-0.012207031,0,-1.135498047,0.152587891,-0.946044922,0,-14.51713599,16.6678228,24.36215087
6.633759022,-0.011230469,0.00390625,-1.134277344,0.122070313,-0.854492188,-0.152587891,-15.41325549,17.56394231,22.11599512
6.643961668,-0.011230469,0.003662109,-1.126220703,0.122070313,-0.854492188,0.061035156,-12.90412088,18.63928571,22.11599512
6.654157877,-0.011962891,0.004638672,-1.135986328,-0.091552734,-0.640869141,-0.213623047,-15.41325549,18.63928571,21.77043269
6.664359808,-0.014160156,-0.000976563,-1.14453125,0.122070313,-0.885009766,0.274658203,-15.23403159,19.89385302,22.63433875
6.674556971,-0.01171875,0.001464844,-1.136230469,0,-0.823974609,-0.152587891,-13.62101648,18.63928571,22.80711996
6.684706688,-0.011230469,0.003173828,-1.127441406,0,-0.823974609,-0.122070313,-13.62101648,18.63928571,22.80711996
6.694840431,-0.013671875,-0.000976563,-1.126464844,0,-0.885009766,-0.152587891,-13.62101648,18.63928571,22.80711996
6.704981565,-0.014160156,0.006103516,-1.135742188,0.244140625,-0.701904297,-0.244140625,-13.62101648,18.63928571,22.80711996
6.715119123,-0.012695313,-0.000244141,-1.138427734,0.549316406,-0.701904297,-0.061035156,-13.62101648,18.63928571,22.80711996
6.725277901,-0.011474609,0.004394531,-1.127197266,0.732421875,-0.762939453,-0.183105469,-14.87558379,18.10161401,24.01658845
6.735404968,-0.01171875,0.004394531,-1.129150391,0.610351563,-0.518798828,0.183105469,-14.87558379,19.17695742,22.97990118
6.745568752,-0.01171875,-0.002685547,-1.131103516,0.122070313,-0.701904297,-0.335693359,-14.33791209,17.92239011,22.80711996
6.755698919,-0.013671875,-0.002929688,-1.138183594,0.457763672,-0.518798828,-0.274658203,-13.44179258,19.17695742,22.28877633
6.765828133,-0.014648438,-0.001953125,-1.134521484,0.091552734,-0.610351563,0.030517578,-13.97946429,20.07307692,23.15268239
6.775967121,-0.014160156,-0.001953125,-1.135253906,-0.213623047,-0.946044922,0.061035156,-13.97946429,20.07307692,23.15268239
6.786225796,-0.016357422,0.00390625,-1.124755859,0.030517578,-0.610351563,-0.244140625,-13.97946429,20.07307692,23.15268239
6.79642725,-0.013671875,0.000732422,-1.143554688,-0.152587891,-1.037597656,-0.366210938,-13.97946429,20.07307692,23.15268239
6.80662322,-0.018066406,0.001708984,-1.139404297,0.152587891,-0.549316406,-0.213623047,-13.97946429,20.07307692,23.15268239
6.816817284,-0.013183594,0.001464844,-1.135742188,-0.030517578,-1.037597656,-0.061035156,-13.97946429,20.07307692,23.15268239
6.827011347,-0.011474609,0.001464844,-1.12890625,-0.152587891,-0.732421875,-0.427246094,-13.97946429,18.63928571,22.11599512
6.837209702,-0.012451172,0.001464844,-1.139404297,0.122070313,-0.793457031,-0.183105469,-14.15868819,18.10161401,22.63433875
6.847419024,-0.011474609,-0.000976563,-1.139160156,0.091552734,-0.793457031,-0.152587891,-15.5924794,17.0262706,21.25208906
6.857735634,-0.012207031,0.001708984,-1.138916016,0,-0.610351563,-0.030517578,-14.33791209,18.99773352,20.73374542
6.86794138,-0.017578125,0.001708984,-1.125488281,-0.091552734,-0.640869141,0,-15.05480769,17.92239011,22.46155754
6.878142357,-0.015625,-0.002929688,-1.134521484,0.030517578,-0.793457031,-0.030517578,-15.05480769,17.92239011,22.46155754
6.888386965,-0.015625,0.001464844,-1.139160156,0.274658203,-0.640869141,-0.244140625,-15.05480769,17.92239011,22.46155754
6.898511648,-0.014160156,0.001953125,-1.134033203,0.213623047,-0.732421875,-0.183105469,-15.05480769,17.92239011,22.46155754
6.908641338,-0.010253906,0.005859375,-1.138427734,-0.091552734,-0.854492188,-0.152587891,-15.05480769,17.92239011,22.46155754
6.918774366,-0.015625,-0.000732422,-1.131347656,0.244140625,-1.098632813,-0.091552734,-15.05480769,17.92239011,22.46155754
6.928900242,-0.015136719,0.001953125,-1.143066406,0.152587891,-0.762939453,-0.274658203,-14.69635989,17.92239011,22.80711996
6.93903327,-0.016357422,0.000244141,-1.13671875,0.305175781,-0.579833984,-0.152587891,-13.97946429,20.43152473,24.53493208
6.949165821,-0.013671875,0.001464844,-1.127441406,0.48828125,-0.762939453,-0.274658203,-15.23403159,17.38471841,22.28877633
6.959294558,-0.013427734,0.001708984,-1.127685547,-0.274658203,-0.823974609,-0.244140625,-14.87558379,18.46006181,23.3254636
6.969420671,-0.011962891,0.000244141,-1.138916016,-0.030517578,-1.098632813,-0.244140625,-14.33791209,16.8470467,21.77043269
6.979550362,-0.011474609,-0.000976563,-1.145019531,-0.030517578,-0.823974609,-0.274658203,-14.33791209,16.8470467,21.77043269
6.989709854,-0.011230469,-0.003662109,-1.140136719,-0.030517578,-0.854492188,-0.061035156,-14.33791209,16.8470467,21.77043269
6.999840975,-0.009521484,-0.000732422,-1.126464844,-0.030517578,-0.946044922,-0.061035156,-14.33791209,16.8470467,21.77043269
7.009980202,-0.015136719,0.001708984,-1.135986328,0.091552734,-0.762939453,-0.061035156,-14.33791209,16.8470467,21.77043269
7.020114899,-0.013183594,0.000732422,-1.141601563,0.183105469,-0.915527344,-0.305175781,-14.33791209,16.8470467,21.77043269
7.030247927,-0.009765625,-0.000488281,-1.138671875,-0.061035156,-1.129150391,-0.244140625,-13.62101648,19.35618132,21.42487027
7.040376425,-0.015625,0.0078125,-1.126708984,0.122070313,-0.885009766,-0.091552734,-16.1301511,19.71462912,23.15268239
7.050505877,-0.018066406,0.002197266,-1.130615234,0.305175781,-0.701904297,0.030517578,-15.23403159,18.46006181,23.3254636
7.060631752,-0.015136719,0.0078125,-1.121337891,0.030517578,-1.037597656,0.061035156,-13.97946429,20.07307692,23.15268239
7.070761442,-0.017822266,-0.000244141,-1.138916016,0.274658203,-0.885009766,-0.091552734,-14.51713599,17.0262706,23.3254636
7.080891132,-0.012695313,-0.000244141,-1.135742188,0.091552734,-0.946044922,-0.213623047,-14.33791209,18.99773352,21.77043269
7.091127872,-0.008789063,0.00390625,-1.135498047,0.213623047,-0.732421875,-0.244140625,-14.33791209,18.99773352,21.77043269
7.101330042,0.030029297,0.031005859,-1.141113281,0.030517578,-0.274658203,-5.126953125,-14.33791209,18.99773352,21.77043269
7.111560822,0.003173828,-0.002929688,-1.134765625,-0.213623047,-0.427246094,-11.62719727,-14.33791209,18.99773352,21.77043269
7.121758223,-0.056396484,-0.009277344,-1.131591797,-0.061035156,-0.793457031,-5.187988281,-14.33791209,18.99773352,21.77043269
7.131956339,-0.026367188,-0.003417969,-1.135498047,-0.061035156,-0.579833984,-0.152587891,-14.87558379,18.10161401,22.28877633
7.142154217,-0.012207031,0.000244141,-1.134277344,-0.305175781,-0.946044922,-0.183105469,-15.41325549,19.71462912,23.15268239
7.152353764,-0.014648438,-0.000732422,-1.136962891,-0.244140625,-1.068115234,-0.122070313,-14.15868819,17.74316621,21.9432139
7.162550926,-0.013916016,-0.000732422,-1.132080078,-0.030517578,-0.793457031,-0.091552734,-14.33791209,18.63928571,22.80711996
7.172749996,-0.014160156,-0.001953125,-1.128173828,-0.091552734,-1.251220703,-0.122070313,-15.41325549,17.20549451,22.80711996
7.182948351,-0.016845703,0.000732422,-1.135742188,-0.030517578,-0.915527344,-0.152587891,-15.05480769,18.28083791,23.49824481
7.193185091,-0.014892578,-0.001953125,-1.133789063,0.305175781,-1.007080078,-0.244140625,-15.05480769,18.28083791,23.49824481
7.203314781,-0.012207031,0.003662109,-1.131591797,0.152587891,-0.579833984,-0.701904297,-15.05480769,18.28083791,23.49824481
7.213449955,-0.003662109,0.0078125,-1.130615234,0.213623047,-0.640869141,-1.159667969,-15.05480769,18.28083791,23.49824481
7.223581553,-0.010986328,0.006103516,-1.131591797,0,-0.946044922,-3.997802734,-15.05480769,18.28083791,23.49824481
7.233710289,-0.01953125,-0.000488281,-1.140625,-0.152587891,-1.037597656,-2.563476563,-14.87558379,19.17695742,21.9432139
7.243864536,-0.018798828,0.000976563,-1.136962891,-0.091552734,-0.9765625,-1.770019531,-14.15868819,17.74316621,23.67102602
7.25399971,-0.013427734,-0.000244141,-1.12890625,0.122070313,-1.098632813,-1.46484375,-14.15868819,17.38471841,21.9432139
7.264131308,-0.01953125,0.000244141,-1.132080078,0,-1.129150391,-1.434326172,-13.80024038,18.10161401,22.63433875
7.274260998,-0.017822266,-0.002197266,-1.137695313,0.244140625,-1.068115234,-0.854492188,-15.41325549,18.28083791,22.11599512
7.284392834,-0.004150391,0.019287109,-1.139648438,-0.274658203,-1.403808594,-2.960205078,-13.97946429,18.99773352,21.77043269
7.294522047,-0.00390625,0.010986328,-1.140136719,-0.732421875,-1.525878906,-5.462646484,-13.97946429,18.99773352,21.77043269
7.304654837,-0.007324219,0.004394531,-1.126953125,-0.732421875,-2.136230469,-5.706787109,-13.97946429,18.99773352,21.77043269
7.314785719,-0.015136719,-0.004150391,-1.143066406,-1.098632813,-2.655029297,-5.310058594,-13.97946429,18.99773352,21.77043269
7.324919701,-0.018066406,-0.007324219,-1.134033203,-1.342773438,-3.356933594,-4.241943359,-13.97946429,18.99773352,21.77043269
7.33505106,-0.011962891,0.005615234,-1.137207031,-1.770019531,-4.028320313,-3.601074219,-15.9509272,18.81850962,22.97990118
7.345180035,-0.002929688,0.010742188,-1.142822266,-2.349853516,-5.676269531,-4.455566406,-14.87558379,18.46006181,22.63433875
7.355330229,0.003173828,0.010742188,-1.145751953,-2.868652344,-8.087158203,-6.652832031,-13.62101648,17.92239011,22.46155754
7.365667105,0.006591797,0.009277344,-1.172607422,-3.90625,-12.20703125,-7.904052734,-14.15868819,18.46006181,22.63433875
7.375801802,0.006347656,0.008056641,-1.154785156,-3.387451172,-17.21191406,-9.246826172,-15.05480769,17.20549451,23.49824481
7.385955811,-0.025878906,-0.042480469,-1.168701172,-3.356933594,-20.75195313,-4.119873047,-15.05480769,19.35618132,22.46155754
7.396095514,-0.037597656,-0.015380859,-1.151367188,-1.739501953,-26.06201172,2.777099609,-15.05480769,19.35618132,22.46155754
7.40623188,-0.071044922,0.003173828,-1.059814453,0.549316406,-20.53833008,5.706787109,-15.05480769,19.35618132,22.46155754
7.4163692,-0.062011719,0.041992188,-1.080810547,0.396728516,-9.063720703,1.220703125,-15.05480769,19.35618132,22.46155754
7.426481009,-0.050292969,-0.006591797,-1.115966797,0.640869141,-4.913330078,-0.610351563,-15.05480769,19.35618132,22.46155754
7.43661952,-0.024658203,-0.012451172,-1.13671875,0.671386719,-4.455566406,2.777099609,-15.05480769,17.20549451,23.49824481
7.446749926,-0.02734375,-0.010498047,-1.132568359,0.061035156,-3.234863281,5.218505859,-15.05480769,18.28083791,23.49824481
7.457740307,-0.035400391,-0.002929688,-1.169677734,-0.457763672,-5.37109375,7.385253906,-15.41325549,17.20549451,22.11599512
7.46787715,-0.026855469,-0.017089844,-1.187988281,-0.946044922,-14.46533203,9.704589844,-13.80024038,18.10161401,22.63433875
7.478012562,-0.028564453,-0.010986328,-1.168212891,-0.549316406,-22.70507813,12.20703125,-13.80024038,16.6678228,22.28877633
7.488142014,-0.032714844,-0.000976563,-1.131347656,-0.640869141,-24.87182617,13.9465332,-13.80024038,18.81850962,22.97990118
7.498310804,-0.046875,-0.005371094,-1.157226563,-0.48828125,-28.62548828,13.88549805,-13.80024038,18.81850962,22.97990118
7.508438587,-0.052490234,0.012939453,-1.17578125,-0.366210938,-35.49194336,13.27514648,-13.80024038,18.81850962,22.97990118
7.51856184,-0.072509766,0.022216797,-1.126953125,-0.061035156,-38.02490234,11.50512695,-13.80024038,18.81850962,22.97990118
7.528689384,-0.080566406,0.030029297,-1.09375,-0.610351563,-32.2265625,7.965087891,-13.80024038,18.81850962,22.97990118
7.538816214,-0.076416016,0.024902344,-1.121826172,-0.701904297,-27.52685547,4.119873047,-12.72489698,17.0262706,24.01658845
7.548938036,-0.072753906,-0.002441406,-1.149414063,-0.854492188,-28.56445313,4.272460938,-12.72489698,18.81850962,23.67102602
7.559063435,-0.076171875,-0.001220703,-1.138671875,-0.671386719,-32.37915039,5.401611328,-12.36644918,18.10161401,24.01658845
7.569193125,-0.083496094,0.028808594,-1.146240234,-1.800537109,-34.66796875,3.631591797,-12.36644918,18.46006181,24.70771329
7.579316616,-0.087158203,0.011474609,-1.146240234,-1.586914063,-37.87231445,2.960205078,-13.44179258,18.10161401,23.67102602
7.589450359,-0.094238281,-0.002685547,-1.140625,-1.434326172,-39.27612305,4.302978516,-12.72489698,19.89385302,23.67102602
7.599706411,-0.101806641,0.008300781,-1.147460938,-1.159667969,-42.99926758,5.706787109,-12.72489698,19.89385302,23.67102602
7.609903336,-0.126464844,0.016357422,-1.104980469,-1.586914063,-41.74804688,5.096435547,-12.72489698,19.89385302,23.67102602
7.620098114,-0.120849609,0.01171875,-1.127685547,-1.373291016,-40.83251953,3.967285156,-12.72489698,19.89385302,23.67102602
7.630293131,-0.123046875,0.013183594,-1.146240234,-1.647949219,-43.82324219,2.868652344,-11.47032967,18.28083791,25.22605693
7.640491247,-0.128417969,0.011962891,-1.149414063,-1.800537109,-49.31640625,2.990722656,-10.93265797,19.89385302,24.70771329
7.650681734,-0.131835938,0.051513672,-1.094482422,-0.9765625,-48.21777344,-0.274658203,-12.36644918,17.74316621,24.36215087
7.660877228,-0.187255859,-0.014160156,-1.072021484,-2.44140625,-36.59057617,-1.007080078,-10.21576236,18.46006181,26.08996299
7.671073675,-0.144775391,0.004394531,-1.16796875,-1.434326172,-41.90063477,1.098632813,-11.11188187,18.28083791,25.57161935
7.681282043,-0.186279297,0.000244141,-1.115234375,-1.220703125,-43.57910156,3.631591797,-10.03653846,19.71462912,25.22605693
7.691605091,-0.162841797,0.007568359,-1.156982422,-2.319335938,-47.36328125,4.760742188,-10.03653846,19.71462912,25.22605693
7.701921463,-0.180664063,0.005126953,-1.140380859,-1.739501953,-54.56542969,6.866455078,-10.03653846,19.71462912,25.22605693
7.712062597,-0.185546875,0.018798828,-1.114501953,-2.075195313,-56.21337891,6.8359375,-10.03653846,19.71462912,25.22605693
7.722208261,-0.205810547,0.028320313,-1.072753906,-0.793457031,-52.09350586,5.401611328,-10.03653846,19.71462912,25.22605693
7.732339859,-0.213623047,0.016113281,-1.101318359,-1.617431641,-48.00415039,3.814697266,-10.03653846,19.71462912,25.22605693
7.742465496,-0.223388672,0.013183594,-1.098388672,-0.122070313,-48.49243164,5.828857422,-7.885851648,18.99773352,26.60830662
7.752596617,-0.233642578,0.02734375,-1.071044922,-0.854492188,-42.08374023,3.540039063,-8.781971154,19.53540522,27.12665026
7.762756348,-0.231689453,0.015380859,-1.109863281,-1.800537109,-40.80200195,2.471923828,-8.423523352,19.89385302,26.08996299
7.772890806,-0.232666016,0.007080078,-1.118896484,-1.739501953,-44.15893555,3.540039063,-10.57421016,17.74316621,27.81777511
7.78302598,-0.237548828,0.024902344,-1.098876953,-2.349853516,-44.76928711,2.380371094,-7.168956044,18.99773352,27.64499389
7.793159008,-0.254394531,0.012451172,-1.103759766,-3.387451172,-43.70117188,0.885009766,-7.168956044,18.99773352,27.64499389
7.803303957,-0.255615234,0.015380859,-1.124755859,-2.9296875,-47.79052734,1.678466797,-7.168956044,18.99773352,27.64499389
7.813441038,-0.280761719,0.015136719,-1.094726563,-3.051757813,-49.83520508,2.227783203,-7.168956044,18.99773352,27.64499389
7.82356596,-0.289794922,0.048095703,-1.075195313,-3.265380859,-49.62158203,-1.831054688,-7.168956044,18.99773352,27.64499389
7.833697319,-0.294677734,0.023925781,-1.080078125,-4.058837891,-49.71313477,-3.509521484,-7.168956044,18.99773352,27.64499389
7.843824863,-0.288818359,0.001464844,-1.080566406,-3.204345703,-48.70605469,-1.495361328,-5.555940934,19.17695742,25.05327572
7.853952169,-0.290527344,0.012451172,-1.082763672,-2.807617188,-46.29516602,0.122070313,-6.810508242,18.63928571,25.91718178
7.864086628,-0.307861328,0.019042969,-1.073974609,-2.166748047,-45.04394531,1.007080078,-7.348179945,19.53540522,27.12665026
7.874214888,-0.323730469,0.022949219,-1.050537109,-2.014160156,-40.77148438,0.885009766,-6.093612637,18.99773352,26.2627442
7.884345055,-0.327148438,0.01171875,-1.07421875,-2.044677734,-38.54370117,0.946044922,-4.83904533,18.10161401,27.12665026
7.894473791,-0.343261719,0.019042969,-1.077636719,-0.915527344,-39.39819336,3.173828125,-5.914388736,19.17695742,28.16333753
7.904716253,-0.343261719,0.046630859,-1.071777344,-2.593994141,-39.21508789,0.305175781,-5.914388736,19.17695742,28.16333753
7.914913177,-0.349609375,0.023193359,-1.083984375,-3.631591797,-43.27392578,-1.556396484,-5.914388736,19.17695742,28.16333753
7.925109863,-0.351806641,0.019042969,-1.050048828,-3.479003906,-43.27392578,-2.197265625,-5.914388736,19.17695742,28.16333753
7.935308456,-0.350585938,0.003173828,-1.040039063,-3.051757813,-36.95678711,0.427246094,-5.914388736,19.17695742,28.16333753
7.945553064,-0.357910156,0.017578125,-1.093261719,-2.075195313,-39.97802734,2.716064453,-4.301373626,18.99773352,26.2627442
7.955752611,-0.370849609,0.037109375,-1.047851563,-2.014160156,-41.25976563,1.770019531,-4.659821429,17.56394231,28.68168117
7.965951204,-0.38671875,0.048828125,-1.050292969,-4.028320313,-40.46630859,-3.845214844,-3.046806319,18.10161401,26.78108784
7.976151943,-0.383789063,0.045654297,-1.047607422,-6.652832031,-39.61181641,-9.429931641,-4.480597527,18.81850962,27.81777511
7.986348152,-0.380126953,-0.000244141,-1.047363281,-5.554199219,-39.42871094,-7.690429688,-2.329910714,19.53540522,28.16333753
7.996581316,-0.374023438,0.024658203,-1.036865234,-4.852294922,-35.91918945,-4.364013672,-3.22603022,19.35618132,26.95386905
8.006816149,-0.414794922,0.024169922,-1.011230469,-3.479003906,-32.65380859,-3.234863281,-3.22603022,19.35618132,26.95386905
8.016942739,-0.415771484,0.01953125,-1.029052734,-3.021240234,-29.81567383,-2.197265625,-3.22603022,19.35618132,26.95386905
8.027052164,-0.431396484,0.031982422,-1.053222656,-2.899169922,-33.72192383,-2.807617188,-3.22603022,19.35618132,26.95386905
8.037191153,-0.422607422,0.021240234,-1.019042969,-2.960205078,-31.43310547,-2.471923828,-3.22603022,19.35618132,26.95386905
8.047317743,-0.415039063,0.018066406,-1.017333984,-1.525878906,-25.84838867,1.495361328,-1.433791209,18.99773352,27.29943147
8.057453156,-0.427490234,0.022460938,-1.027832031,-1.220703125,-25.51269531,1.098632813,-4.659821429,19.71462912,26.95386905
8.067582607,-0.433105469,0.033935547,-1.030273438,-1.708984375,-24.50561523,0.427246094,-3.405254121,18.81850962,28.85446238
8.077712774,-0.443847656,0.034423828,-1.025390625,-1.190185547,-23.83422852,0.244140625,-2.509134615,17.56394231,29.02724359
8.087854147,-0.432128906,0.029541016,-1.034423828,-1.068115234,-23.59008789,0.9765625,-2.329910714,19.17695742,27.81777511
8.09798646,-0.436767578,0.010986328,-1.058349609,-0.48828125,-28.68652344,2.777099609,-3.405254121,19.17695742,28.50889995
8.108150005,-0.435058594,0.027832031,-1.052246094,-0.427246094,-34.21020508,4.180908203,-3.405254121,19.17695742,28.50889995
8.11828208,-0.452148438,0.029785156,-1.025878906,-0.396728516,-36.04125977,3.845214844,-3.405254121,19.17695742,28.50889995
8.128411531,-0.45703125,0.041259766,-0.998779297,-0.244140625,-34.21020508,3.051757813,-3.405254121,19.17695742,28.50889995
8.138534546,-0.457519531,0.026367188,-1.03125,-1.434326172,-34.36279297,2.899169922,-3.405254121,19.17695742,28.50889995
8.148659706,-0.463623047,0.030273438,-1.021240234,-1.159667969,-36.28540039,2.807617188,-0.358447802,19.35618132,28.68168117
8.158784151,-0.476318359,0.031982422,-1.009521484,-1.831054688,-35.00366211,2.563476563,-2.329910714,18.46006181,29.2000248
8.168911934,-0.479736328,0.030517578,-1.012695313,-1.586914063,-36.10229492,2.9296875,0.179223901,18.10161401,28.16333753
8.179035664,-0.488037109,0.033203125,-0.973388672,-1.617431641,-32.83691406,2.166748047,-1.075343407,18.28083791,30.40949328
8.189710617,-0.503173828,0.030029297,-0.963623047,-1.312255859,-25.54321289,1.770019531,1.61301511,18.81850962,30.5822745
8.199877501,-0.503662109,0.035644531,-0.958496094,-1.800537109,-18.43261719,-0.457763672,-1.971462912,17.74316621,28.50889995
8.209944963,-0.499755859,0.040527344,-0.993164063,-1.953125,-15.56396484,-0.152587891,-1.971462912,17.74316621,28.50889995
8.21993947,-0.494628906,0.037841797,-1.007568359,-2.746582031,-15.8996582,-0.823974609,-1.971462912,17.74316621,28.50889995
8.229938984,-0.51171875,0.068359375,-1.006347656,-4.8828125,-19.19555664,-5.920410156,-1.971462912,17.74316621,28.50889995
8.239938498,-0.520507813,0.057617188,-0.981933594,-9.979248047,-19.19555664,-12.11547852,-1.971462912,17.74316621,28.50889995
8.249937296,-0.499267578,0.046386719,-1.020263672,-11.35253906,-22.52197266,-14.6484375,0.358447802,19.71462912,29.02724359
8.259937525,-0.509521484,0.042724609,-0.994628906,-11.0168457,-26.61132813,-14.43481445,-0.896119505,16.6678228,29.2000248
8.269934654,-0.517578125,0.030761719,-0.958740234,-11.04736328,-22.67456055,-13.88549805,0.896119505,18.10161401,27.81777511
8.279931784,-0.508544922,0.022705078,-0.973632813,-10.25390625,-18.70727539,-13.3972168,-1.075343407,17.20549451,27.99055632
8.289961576,-0.514648438,0.019042969,-0.948486328,-5.523681641,-14.73999023,-9.185791016,-0.358447802,18.63928571,29.02724359
8.299962044,-0.52734375,0.0234375,-0.931884766,-2.9296875,-4.333496094,-6.805419922,1.433791209,17.92239011,30.75505571
8.309987068,-0.537841797,0.019287109,-0.948486328,-0.640869141,1.861572266,-4.486083984,1.433791209,17.92239011,30.75505571
8.319863558,-0.531494141,0.036865234,-0.94921875,0.48828125,8.697509766,-3.540039063,1.433791209,17.92239011,30.75505571
8.32973814,-0.521972656,0.036376953,-0.985595703,-0.427246094,11.53564453,-3.875732422,1.433791209,17.92239011,30.75505571
8.339612484,-0.514648438,0.043701172,-0.982666016,-0.823974609,11.4440918,-4.699707031,1.433791209,17.92239011,30.75505571
8.349484682,-0.519287109,0.036621094,-0.970703125,-2.014160156,14.3737793,-6.134033203,0,18.63928571,30.40949328
8.359363317,-0.512695313,0.038574219,-0.980957031,-2.593994141,16.99829102,-7.415771484,0.537671703,18.46006181,30.23671207
8.369236946,-0.507080078,0.042480469,-0.998535156,-3.540039063,16.35742188,-8.911132813,-0.179223901,18.10161401,28.16333753
8.379136324,-0.504150391,0.040771484,-1.006591797,-4.089355469,12.90893555,-9.307861328,0.896119505,18.46006181,30.23671207
8.389017582,-0.509521484,0.033935547,-0.977050781,-3.509521484,13.58032227,-8.728027344,-0.358447802,19.35618132,28.33611874
8.398894072,-0.515380859,0.036621094,-0.9609375,-3.143310547,18.61572266,-9.521484375,-0.358447802,19.35618132,28.33611874
8.408771276,-0.513671875,0.024658203,-0.968261719,-0.305175781,22.06420898,-7.110595703,-0.358447802,19.35618132,28.33611874
8.418648243,-0.504638672,0.021484375,-0.986328125,1.373291016,24.44458008,-4.852294922,-0.358447802,19.35618132,28.33611874
8.428523779,-0.496582031,0.024658203,-0.977294922,2.655029297,27.37426758,-2.624511719,-0.358447802,19.35618132,28.33611874
8.438394308,-0.496826172,0.033203125,-0.975585938,3.204345703,32.19604492,-3.112792969,-0.358447802,19.35618132,28.33611874
8.448270321,-0.493164063,0.042236328,-0.967041016,2.9296875,38.51318359,-4.577636719,-1.433791209,17.92239011,29.71836844
8.458144426,-0.489013672,0.011474609,-0.999023438,3.90625,40.77148438,-3.784179688,-1.61301511,18.81850962,28.50889995
8.468019009,-0.456054688,-0.010009766,-0.987548828,5.859375,43.91479492,-1.770019531,0.179223901,18.10161401,27.47221268
8.477893114,-0.44140625,0.013671875,-1.002929688,6.378173828,49.71313477,-0.518798828,-0.179223901,17.0262706,28.85446238
8.487771273,-0.451171875,0.022216797,-0.996826172,8.361816406,54.50439453,2.563476563,-1.433791209,17.56394231,28.68168117
8.49764657,-0.443603516,0.023193359,-0.995849609,9.185791016,58.62426758,3.692626953,-1.433791209,17.56394231,28.68168117
8.507521391,-0.428955078,0.032226563,-1.040039063,8.544921875,59.05151367,3.509521484,-1.433791209,17.56394231,28.68168117
8.517395735,-0.436035156,0.014648438,-1.045410156,9.216308594,55.60302734,5.340576172,-1.433791209,17.56394231,28.68168117
8.52726984,-0.425537109,0.022460938,-1.045898438,8.575439453,51.7578125,5.706787109,-1.433791209,17.56394231,28.68168117
8.537142277,-0.394287109,0.014404297,-1.081787109,6.591796875,48.40087891,5.950927734,-1.433791209,17.56394231,28.68168117
8.547017336,-0.398193359,0.016113281,-1.082275391,8.056640625,41.80908203,8.392333984,-3.763701923,18.81850962,29.2000248
8.556890488,-0.382080078,0.010986328,-1.049316406,9.429931641,39.64233398,10.83374023,-4.83904533,17.38471841,27.12665026
8.566763401,-0.372070313,0.006347656,-1.030761719,9.796142578,44.89135742,13.24462891,-4.301373626,18.99773352,29.02724359
8.576637506,-0.377929688,0.014648438,-1.033447266,10.98632813,49.40795898,14.3737793,-4.301373626,18.99773352,29.02724359
8.586714268,-0.373779297,0.006347656,-1.009033203,11.96289063,55.81665039,15.71655273,-4.480597527,18.10161401,26.78108784
8.596588135,-0.373535156,0.008056641,-1.042236328,12.08496094,60.91308594,16.41845703,-4.301373626,17.92239011,27.64499389
8.60645771,-0.363769531,0.042236328,-1.063964844,11.19995117,59.60083008,13.76342773,-4.301373626,17.92239011,27.64499389
8.616333008,-0.363037109,0.026855469,-1.061767578,9.735107422,59.02099609,10.34545898,-4.301373626,17.92239011,27.64499389
8.626211166,-0.341308594,0.017822266,-1.076171875,8.666992188,56.82373047,9.490966797,-4.301373626,17.92239011,27.64499389
